State,County,Region,Race Group,Life Expectancy
Alabama,Baldwin,South,Hispanic,98.1
Alabama,Blount,South,Hispanic,97.8
Alabama,Calhoun,South,Hispanic,92.7
Alabama,Chilton,South,Hispanic,92.5
Alabama,Coffee,South,Hispanic,84.4
Alabama,Dale,South,Hispanic,88.1
Alabama,DeKalb,South,Hispanic,80.9
Alabama,Elmore,South,Hispanic,101.9
Alabama,Etowah,South,Hispanic,83.0
Alabama,Franklin,South,Hispanic,82.0
Alabama,Houston,South,Hispanic,84.8
Alabama,Jackson,South,Hispanic,91.9
Alabama,Jefferson,South,Hispanic,89.6
Alabama,Lauderdale,South,Hispanic,104.7
Alabama,Lee,South,Hispanic,92.7
Alabama,Limestone,South,Hispanic,92.0
Alabama,Madison,South,Hispanic,86.1
Alabama,Marshall,South,Hispanic,88.0
Alabama,Mobile,South,Hispanic,100.9
Alabama,Montgomery,South,Hispanic,80.3
Alabama,Morgan,South,Hispanic,81.8
Alabama,Russell,South,Hispanic,77.5
Alabama,Shelby,South,Hispanic,101.9
Alabama,Tuscaloosa,South,Hispanic,98.8
Alaska,Anchorage,West,Hispanic,82.8
Alaska,Fairbanks North Star,West,Hispanic,85.3
Alaska,Juneau,West,Hispanic,82.4
Alaska,Matanuska-Susitna,West,Hispanic,82.2
Arizona,Apache,West,Hispanic,72.2
Arizona,Cochise,West,Hispanic,77.0
Arizona,Coconino,West,Hispanic,78.1
Arizona,Gila,West,Hispanic,77.0
Arizona,Graham,West,Hispanic,74.5
Arizona,Greenlee,West,Hispanic,75.3
Arizona,La Paz,West,Hispanic,76.3
Arizona,Maricopa,West,Hispanic,76.5
Arizona,Mohave,West,Hispanic,77.1
Arizona,Navajo,West,Hispanic,72.6
Arizona,Pima,West,Hispanic,76.5
Arizona,Pinal,West,Hispanic,77.7
Arizona,Santa Cruz,West,Hispanic,79.2
Arizona,Yavapai,West,Hispanic,78.9
Arizona,Yuma,West,Hispanic,77.3
Arkansas,Benton,South,Hispanic,84.1
Arkansas,Carroll,South,Hispanic,93.8
Arkansas,Craighead,South,Hispanic,91.3
Arkansas,Crawford,South,Hispanic,89.8
Arkansas,Faulkner,South,Hispanic,86.4
Arkansas,Garland,South,Hispanic,79.9
Arkansas,Hempstead,South,Hispanic,77.9
Arkansas,Howard,South,Hispanic,83.0
Arkansas,Independence,South,Hispanic,87.2
Arkansas,Johnson,South,Hispanic,106.3
Arkansas,Mississippi,South,Hispanic,79.7
Arkansas,Pope,South,Hispanic,96.2
Arkansas,Pulaski,South,Hispanic,82.7
Arkansas,Saline,South,Hispanic,94.3
Arkansas,Sebastian,South,Hispanic,91.9
Arkansas,Sevier,South,Hispanic,81.6
Arkansas,Washington,South,Hispanic,86.5
Arkansas,White,South,Hispanic,85.4
Arkansas,Yell,South,Hispanic,79.1
California,Alameda,West,Hispanic,82.2
California,Amador,West,Hispanic,82.7
California,Butte,West,Hispanic,81.0
California,Calaveras,West,Hispanic,83.9
California,Colusa,West,Hispanic,82.7
California,Contra Costa,West,Hispanic,83.1
California,Del Norte,West,Hispanic,85.0
California,El Dorado,West,Hispanic,83.1
California,Fresno,West,Hispanic,76.6
California,Glenn,West,Hispanic,79.9
California,Humboldt,West,Hispanic,80.7
California,Imperial,West,Hispanic,76.9
California,Inyo,West,Hispanic,80.8
California,Kern,West,Hispanic,76.6
California,Kings,West,Hispanic,77.6
California,Lake,West,Hispanic,79.5
California,Lassen,West,Hispanic,88.0
California,Los Angeles,West,Hispanic,79.5
California,Madera,West,Hispanic,77.7
California,Marin,West,Hispanic,86.7
California,Mariposa,West,Hispanic,84.6
California,Mendocino,West,Hispanic,83.9
California,Merced,West,Hispanic,78.7
California,Mono,West,Hispanic,109.4
California,Monterey,West,Hispanic,81.3
California,Napa,West,Hispanic,83.5
California,Nevada,West,Hispanic,83.9
California,Orange,West,Hispanic,80.5
California,Placer,West,Hispanic,83.9
California,Plumas,West,Hispanic,88.0
California,Riverside,West,Hispanic,78.8
California,Sacramento,West,Hispanic,79.7
California,San Benito,West,Hispanic,79.8
California,San Bernardino,West,Hispanic,76.7
California,San Diego,West,Hispanic,80.3
California,San Francisco,West,Hispanic,82.1
California,San Joaquin,West,Hispanic,78.2
California,San Luis Obispo,West,Hispanic,83.0
California,San Mateo,West,Hispanic,85.5
California,Santa Barbara,West,Hispanic,80.9
California,Santa Clara,West,Hispanic,81.4
California,Santa Cruz,West,Hispanic,81.5
California,Shasta,West,Hispanic,77.4
California,Siskiyou,West,Hispanic,78.9
California,Solano,West,Hispanic,82.2
California,Sonoma,West,Hispanic,83.5
California,Stanislaus,West,Hispanic,78.3
California,Sutter,West,Hispanic,80.5
California,Tehama,West,Hispanic,80.9
California,Tulare,West,Hispanic,77.0
California,Tuolumne,West,Hispanic,80.6
California,Ventura,West,Hispanic,81.5
California,Yolo,West,Hispanic,80.1
California,Yuba,West,Hispanic,82.2
Colorado,Adams,West,Hispanic,77.9
Colorado,Alamosa,West,Hispanic,70.2
Colorado,Arapahoe,West,Hispanic,78.9
Colorado,Archuleta,West,Hispanic,74.6
Colorado,Bent,West,Hispanic,73.9
Colorado,Boulder,West,Hispanic,81.2
Colorado,Broomfield,West,Hispanic,79.9
Colorado,Chaffee,West,Hispanic,83.4
Colorado,Conejos,West,Hispanic,71.6
Colorado,Crowley,West,Hispanic,69.3
Colorado,Delta,West,Hispanic,78.6
Colorado,Denver,West,Hispanic,75.6
Colorado,Douglas,West,Hispanic,84.2
Colorado,Eagle,West,Hispanic,85.4
Colorado,Elbert,West,Hispanic,82.3
Colorado,El Paso,West,Hispanic,74.7
Colorado,Fremont,West,Hispanic,79.1
Colorado,Garfield,West,Hispanic,82.4
Colorado,Gunnison,West,Hispanic,80.5
Colorado,Huerfano,West,Hispanic,70.1
Colorado,Jefferson,West,Hispanic,75.7
Colorado,Lake,West,Hispanic,78.2
Colorado,La Plata,West,Hispanic,78.9
Colorado,Larimer,West,Hispanic,78.4
Colorado,Las Animas,West,Hispanic,71.3
Colorado,Logan,West,Hispanic,74.9
Colorado,Mesa,West,Hispanic,76.6
Colorado,Moffat,West,Hispanic,83.4
Colorado,Montezuma,West,Hispanic,74.9
Colorado,Montrose,West,Hispanic,77.7
Colorado,Morgan,West,Hispanic,76.4
Colorado,Otero,West,Hispanic,70.5
Colorado,Prowers,West,Hispanic,73.6
Colorado,Pueblo,West,Hispanic,70.4
Colorado,Rio Grande,West,Hispanic,70.0
Colorado,Routt,West,Hispanic,83.5
Colorado,Saguache,West,Hispanic,76.1
Colorado,Summit,West,Hispanic,85.6
Colorado,Teller,West,Hispanic,80.9
Colorado,Weld,West,Hispanic,77.6
Colorado,Yuma,West,Hispanic,86.9
Connecticut,Fairfield,Northeast,Hispanic,83.2
Connecticut,Hartford,Northeast,Hispanic,78.1
Connecticut,Litchfield,Northeast,Hispanic,83.4
Connecticut,Middlesex,Northeast,Hispanic,82.7
Connecticut,New Haven,Northeast,Hispanic,80.0
Connecticut,New London,Northeast,Hispanic,80.0
Connecticut,Tolland,Northeast,Hispanic,85.5
Connecticut,Windham,Northeast,Hispanic,78.1
Delaware,Kent,South,Hispanic,83.9
Delaware,New Castle,South,Hispanic,83.3
Delaware,Sussex,South,Hispanic,87.7
District of Columbia,District of Columbia,South,Hispanic,84.9
Florida,Alachua,South,Hispanic,86.5
Florida,Bay,South,Hispanic,81.4
Florida,Brevard,South,Hispanic,81.4
Florida,Broward,South,Hispanic,83.7
Florida,Charlotte,South,Hispanic,82.2
Florida,Citrus,South,Hispanic,75.8
Florida,Clay,South,Hispanic,80.4
Florida,Collier,South,Hispanic,84.3
Florida,Columbia,South,Hispanic,79.8
Florida,DeSoto,South,Hispanic,87.5
Florida,Duval,South,Hispanic,80.6
Florida,Escambia,South,Hispanic,83.3
Florida,Flagler,South,Hispanic,83.4
Florida,Gadsden,South,Hispanic,111.2
Florida,Glades,South,Hispanic,95.7
Florida,Hardee,South,Hispanic,74.2
Florida,Hendry,South,Hispanic,78.7
Florida,Hernando,South,Hispanic,79.9
Florida,Highlands,South,Hispanic,78.3
Florida,Hillsborough,South,Hispanic,79.9
Florida,Indian River,South,Hispanic,84.4
Florida,Jackson,South,Hispanic,81.6
Florida,Lake,South,Hispanic,80.9
Florida,Lee,South,Hispanic,81.8
Florida,Leon,South,Hispanic,86.2
Florida,Levy,South,Hispanic,82.0
Florida,Manatee,South,Hispanic,82.0
Florida,Marion,South,Hispanic,77.9
Florida,Martin,South,Hispanic,80.6
Florida,Miami-Dade,South,Hispanic,81.5
Florida,Monroe,South,Hispanic,85.3
Florida,Nassau,South,Hispanic,78.7
Florida,Okaloosa,South,Hispanic,82.1
Florida,Okeechobee,South,Hispanic,76.6
Florida,Orange,South,Hispanic,81.6
Florida,Osceola,South,Hispanic,79.2
Florida,Palm Beach,South,Hispanic,83.4
Florida,Pasco,South,Hispanic,80.3
Florida,Pinellas,South,Hispanic,83.1
Florida,Polk,South,Hispanic,79.2
Florida,Putnam,South,Hispanic,81.9
Florida,St. Johns,South,Hispanic,87.2
Florida,St. Lucie,South,Hispanic,82.8
Florida,Santa Rosa,South,Hispanic,84.1
Florida,Sarasota,South,Hispanic,84.4
Florida,Seminole,South,Hispanic,82.9
Florida,Sumter,South,Hispanic,84.0
Florida,Suwannee,South,Hispanic,79.8
Florida,Volusia,South,Hispanic,80.3
Florida,Walton,South,Hispanic,79.7
Georgia,Atkinson,South,Hispanic,83.9
Georgia,Barrow,South,Hispanic,81.5
Georgia,Bartow,South,Hispanic,87.8
Georgia,Bibb,South,Hispanic,84.1
Georgia,Bryan,South,Hispanic,87.5
Georgia,Bulloch,South,Hispanic,83.8
Georgia,Camden,South,Hispanic,85.7
Georgia,Carroll,South,Hispanic,87.7
Georgia,Catoosa,South,Hispanic,95.7
Georgia,Chatham,South,Hispanic,85.2
Georgia,Cherokee,South,Hispanic,82.9
Georgia,Clarke,South,Hispanic,84.0
Georgia,Clayton,South,Hispanic,81.7
Georgia,Cobb,South,Hispanic,83.6
Georgia,Coffee,South,Hispanic,82.6
Georgia,Colquitt,South,Hispanic,89.9
Georgia,Columbia,South,Hispanic,81.7
Georgia,Coweta,South,Hispanic,85.6
Georgia,DeKalb,South,Hispanic,83.4
Georgia,Douglas,South,Hispanic,82.3
Georgia,Effingham,South,Hispanic,83.4
Georgia,Fayette,South,Hispanic,85.6
Georgia,Floyd,South,Hispanic,89.1
Georgia,Forsyth,South,Hispanic,85.9
Georgia,Fulton,South,Hispanic,84.8
Georgia,Glynn,South,Hispanic,85.2
Georgia,Gordon,South,Hispanic,98.7
Georgia,Gwinnett,South,Hispanic,83.6
Georgia,Habersham,South,Hispanic,104.3
Georgia,Hall,South,Hispanic,85.6
Georgia,Harris,South,Hispanic,89.8
Georgia,Henry,South,Hispanic,84.8
Georgia,Houston,South,Hispanic,83.7
Georgia,Jackson,South,Hispanic,86.6
Georgia,Liberty,South,Hispanic,83.2
Georgia,Lowndes,South,Hispanic,81.4
Georgia,Lumpkin,South,Hispanic,85.4
Georgia,Madison,South,Hispanic,99.4
Georgia,Murray,South,Hispanic,103.3
Georgia,Muscogee,South,Hispanic,86.5
Georgia,Newton,South,Hispanic,98.5
Georgia,Oconee,South,Hispanic,98.1
Georgia,Paulding,South,Hispanic,87.9
Georgia,Peach,South,Hispanic,78.9
Georgia,Polk,South,Hispanic,89.6
Georgia,Richmond,South,Hispanic,86.9
Georgia,Rockdale,South,Hispanic,83.7
Georgia,Spalding,South,Hispanic,80.0
Georgia,Tattnall,South,Hispanic,87.4
Georgia,Thomas,South,Hispanic,92.5
Georgia,Tift,South,Hispanic,80.2
Georgia,Toombs,South,Hispanic,82.2
Georgia,Troup,South,Hispanic,84.2
Georgia,Walker,South,Hispanic,82.9
Georgia,Walton,South,Hispanic,79.8
Georgia,Ware,South,Hispanic,101.8
Georgia,Wayne,South,Hispanic,84.3
Georgia,Whitfield,South,Hispanic,85.7
Hawaii,Hawaii,West,Hispanic,76.4
Hawaii,Honolulu,West,Hispanic,75.9
Hawaii,Kauai,West,Hispanic,77.5
Hawaii,Maui,West,Hispanic,78.0
Idaho,Ada,West,Hispanic,83.9
Idaho,Bannock,West,Hispanic,77.4
Idaho,Bingham,West,Hispanic,82.2
Idaho,Blaine,West,Hispanic,103.9
Idaho,Bonner,West,Hispanic,92.4
Idaho,Bonneville,West,Hispanic,79.7
Idaho,Canyon,West,Hispanic,79.0
Idaho,Cassia,West,Hispanic,80.8
Idaho,Elmore,West,Hispanic,83.9
Idaho,Gem,West,Hispanic,84.9
Idaho,Gooding,West,Hispanic,82.8
Idaho,Jefferson,West,Hispanic,91.5
Idaho,Jerome,West,Hispanic,81.9
Idaho,Kootenai,West,Hispanic,80.6
Idaho,Latah,West,Hispanic,90.7
Idaho,Madison,West,Hispanic,86.0
Idaho,Minidoka,West,Hispanic,76.7
Idaho,Nez Perce,West,Hispanic,77.2
Idaho,Owyhee,West,Hispanic,80.4
Idaho,Payette,West,Hispanic,80.6
Idaho,Power,West,Hispanic,80.7
Idaho,Twin Falls,West,Hispanic,80.8
Idaho,Washington,West,Hispanic,77.2
Illinois,Boone,Midwest,Hispanic,81.5
Illinois,Bureau,Midwest,Hispanic,83.6
Illinois,Cass,Midwest,Hispanic,95.8
Illinois,Champaign,Midwest,Hispanic,83.8
Illinois,Cook,Midwest,Hispanic,81.2
Illinois,DeKalb,Midwest,Hispanic,85.0
Illinois,DuPage,Midwest,Hispanic,83.5
Illinois,Grundy,Midwest,Hispanic,79.9
Illinois,Henry,Midwest,Hispanic,82.3
Illinois,Iroquois,Midwest,Hispanic,80.0
Illinois,Jackson,Midwest,Hispanic,94.0
Illinois,Kane,Midwest,Hispanic,82.6
Illinois,Kankakee,Midwest,Hispanic,78.4
Illinois,Kendall,Midwest,Hispanic,83.5
Illinois,Knox,Midwest,Hispanic,79.0
Illinois,Lake,Midwest,Hispanic,83.4
Illinois,LaSalle,Midwest,Hispanic,81.5
Illinois,Lee,Midwest,Hispanic,85.9
Illinois,McHenry,Midwest,Hispanic,85.6
Illinois,McLean,Midwest,Hispanic,87.1
Illinois,Macon,Midwest,Hispanic,99.7
Illinois,Madison,Midwest,Hispanic,86.9
Illinois,Ogle,Midwest,Hispanic,91.3
Illinois,Peoria,Midwest,Hispanic,84.6
Illinois,Rock Island,Midwest,Hispanic,81.8
Illinois,St. Clair,Midwest,Hispanic,91.4
Illinois,Sangamon,Midwest,Hispanic,86.0
Illinois,Stephenson,Midwest,Hispanic,83.7
Illinois,Tazewell,Midwest,Hispanic,95.5
Illinois,Vermilion,Midwest,Hispanic,87.0
Illinois,Warren,Midwest,Hispanic,84.7
Illinois,Whiteside,Midwest,Hispanic,80.3
Illinois,Will,Midwest,Hispanic,82.7
Illinois,Williamson,Midwest,Hispanic,98.7
Illinois,Winnebago,Midwest,Hispanic,79.8
Indiana,Allen,Midwest,Hispanic,81.0
Indiana,Bartholomew,Midwest,Hispanic,95.2
Indiana,Boone,Midwest,Hispanic,83.7
Indiana,Cass,Midwest,Hispanic,80.3
Indiana,Clinton,Midwest,Hispanic,88.2
Indiana,Dubois,Midwest,Hispanic,79.1
Indiana,Elkhart,Midwest,Hispanic,85.3
Indiana,Floyd,Midwest,Hispanic,85.1
Indiana,Grant,Midwest,Hispanic,74.7
Indiana,Hamilton,Midwest,Hispanic,87.5
Indiana,Hancock,Midwest,Hispanic,86.1
Indiana,Hendricks,Midwest,Hispanic,84.4
Indiana,Howard,Midwest,Hispanic,82.7
Indiana,Jasper,Midwest,Hispanic,79.2
Indiana,Johnson,Midwest,Hispanic,82.1
Indiana,Kosciusko,Midwest,Hispanic,81.5
Indiana,LaGrange,Midwest,Hispanic,95.4
Indiana,Lake,Midwest,Hispanic,78.5
Indiana,LaPorte,Midwest,Hispanic,79.1
Indiana,Madison,Midwest,Hispanic,82.5
Indiana,Marion,Midwest,Hispanic,79.3
Indiana,Monroe,Midwest,Hispanic,87.8
Indiana,Noble,Midwest,Hispanic,85.0
Indiana,Porter,Midwest,Hispanic,78.9
Indiana,St. Joseph,Midwest,Hispanic,84.1
Indiana,Tippecanoe,Midwest,Hispanic,84.2
Indiana,Vanderburgh,Midwest,Hispanic,87.1
Indiana,Vigo,Midwest,Hispanic,92.7
Indiana,White,Midwest,Hispanic,82.7
Iowa,Black Hawk,Midwest,Hispanic,88.4
Iowa,Buena Vista,Midwest,Hispanic,94.3
Iowa,Cerro Gordo,Midwest,Hispanic,81.4
Iowa,Crawford,Midwest,Hispanic,90.7
Iowa,Dallas,Midwest,Hispanic,81.7
Iowa,Dubuque,Midwest,Hispanic,90.1
Iowa,Johnson,Midwest,Hispanic,90.7
Iowa,Linn,Midwest,Hispanic,80.8
Iowa,Louisa,Midwest,Hispanic,87.5
Iowa,Marshall,Midwest,Hispanic,88.9
Iowa,Muscatine,Midwest,Hispanic,80.5
Iowa,Polk,Midwest,Hispanic,79.3
Iowa,Pottawattamie,Midwest,Hispanic,121.0
Iowa,Scott,Midwest,Hispanic,80.6
Iowa,Story,Midwest,Hispanic,85.6
Iowa,Tama,Midwest,Hispanic,81.3
Iowa,Wapello,Midwest,Hispanic,81.9
Iowa,Warren,Midwest,Hispanic,96.2
Iowa,Webster,Midwest,Hispanic,84.1
Iowa,Woodbury,Midwest,Hispanic,93.2
Iowa,Wright,Midwest,Hispanic,79.8
Kansas,Barton,Midwest,Hispanic,75.3
Kansas,Butler,Midwest,Hispanic,80.1
Kansas,Cowley,Midwest,Hispanic,78.8
Kansas,Crawford,Midwest,Hispanic,76.9
Kansas,Douglas,Midwest,Hispanic,81.7
Kansas,Finney,Midwest,Hispanic,78.8
Kansas,Ford,Midwest,Hispanic,78.1
Kansas,Geary,Midwest,Hispanic,81.1
Kansas,Grant,Midwest,Hispanic,76.0
Kansas,Harvey,Midwest,Hispanic,75.8
Kansas,Johnson,Midwest,Hispanic,79.8
Kansas,Leavenworth,Midwest,Hispanic,78.0
Kansas,Lyon,Midwest,Hispanic,82.5
Kansas,Montgomery,Midwest,Hispanic,77.0
Kansas,Reno,Midwest,Hispanic,77.2
Kansas,Riley,Midwest,Hispanic,78.0
Kansas,Saline,Midwest,Hispanic,76.4
Kansas,Sedgwick,Midwest,Hispanic,78.3
Kansas,Seward,Midwest,Hispanic,81.8
Kansas,Shawnee,Midwest,Hispanic,76.7
Kansas,Stevens,Midwest,Hispanic,75.6
Kansas,Wyandotte,Midwest,Hispanic,78.5
Kentucky,Boone,South,Hispanic,87.5
Kentucky,Bullitt,South,Hispanic,84.8
Kentucky,Campbell,South,Hispanic,108.3
Kentucky,Christian,South,Hispanic,79.2
Kentucky,Daviess,South,Hispanic,80.7
Kentucky,Fayette,South,Hispanic,90.8
Kentucky,Franklin,South,Hispanic,85.1
Kentucky,Graves,South,Hispanic,103.6
Kentucky,Hardin,South,Hispanic,80.5
Kentucky,Jefferson,South,Hispanic,83.5
Kentucky,Kenton,South,Hispanic,88.0
Kentucky,McCracken,South,Hispanic,94.8
Kentucky,Oldham,South,Hispanic,84.9
Kentucky,Pulaski,South,Hispanic,90.2
Kentucky,Scott,South,Hispanic,97.1
Kentucky,Shelby,South,Hispanic,91.1
Kentucky,Warren,South,Hispanic,85.5
Kentucky,Woodford,South,Hispanic,88.6
Louisiana,Ascension,South,Hispanic,83.0
Louisiana,Bossier,South,Hispanic,84.0
Louisiana,Caddo,South,Hispanic,87.4
Louisiana,Calcasieu,South,Hispanic,86.4
Louisiana,East Baton Rouge,South,Hispanic,79.5
Louisiana,Iberia,South,Hispanic,87.1
Louisiana,Jefferson,South,Hispanic,81.9
Louisiana,Lafayette,South,Hispanic,85.3
Louisiana,Lafourche,South,Hispanic,95.8
Louisiana,Livingston,South,Hispanic,84.6
Louisiana,Orleans,South,Hispanic,80.5
Louisiana,Ouachita,South,Hispanic,81.7
Louisiana,Rapides,South,Hispanic,84.5
Louisiana,St. Bernard,South,Hispanic,108.5
Louisiana,St. Charles,South,Hispanic,80.8
Louisiana,St. John the Baptist,South,Hispanic,82.5
Louisiana,St. Mary,South,Hispanic,81.3
Louisiana,St. Tammany,South,Hispanic,82.4
Louisiana,Tangipahoa,South,Hispanic,82.0
Louisiana,Terrebonne,South,Hispanic,81.9
Louisiana,Vermilion,South,Hispanic,84.5
Louisiana,Vernon,South,Hispanic,82.6
Maine,Androscoggin,Northeast,Hispanic,89.9
Maine,Cumberland,Northeast,Hispanic,103.6
Maine,Kennebec,Northeast,Hispanic,88.3
Maine,Penobscot,Northeast,Hispanic,97.8
Maine,York,Northeast,Hispanic,101.9
Maryland,Anne Arundel,South,Hispanic,83.2
Maryland,Baltimore,South,Hispanic,84.7
Maryland,Calvert,South,Hispanic,97.5
Maryland,Caroline,South,Hispanic,81.2
Maryland,Carroll,South,Hispanic,93.6
Maryland,Cecil,South,Hispanic,92.0
Maryland,Charles,South,Hispanic,82.3
Maryland,Dorchester,South,Hispanic,85.2
Maryland,Frederick,South,Hispanic,84.8
Maryland,Harford,South,Hispanic,82.9
Maryland,Howard,South,Hispanic,89.0
Maryland,Montgomery,South,Hispanic,86.2
Maryland,Prince George's,South,Hispanic,83.2
Maryland,Queen Anne's,South,Hispanic,86.1
Maryland,St. Mary's,South,Hispanic,90.9
Maryland,Talbot,South,Hispanic,106.7
Maryland,Washington,South,Hispanic,84.3
Maryland,Wicomico,South,Hispanic,79.1
Maryland,Worcester,South,Hispanic,95.6
Maryland,Baltimore City,South,Hispanic,83.5
Massachusetts,Barnstable,Northeast,Hispanic,91.3
Massachusetts,Berkshire,Northeast,Hispanic,84.0
Massachusetts,Bristol,Northeast,Hispanic,81.1
Massachusetts,Essex,Northeast,Hispanic,83.8
Massachusetts,Hampden,Northeast,Hispanic,74.8
Massachusetts,Hampshire,Northeast,Hispanic,81.9
Massachusetts,Middlesex,Northeast,Hispanic,85.7
Massachusetts,Norfolk,Northeast,Hispanic,87.9
Massachusetts,Plymouth,Northeast,Hispanic,84.9
Massachusetts,Suffolk,Northeast,Hispanic,84.6
Massachusetts,Worcester,Northeast,Hispanic,80.2
Michigan,Allegan,Midwest,Hispanic,77.3
Michigan,Barry,Midwest,Hispanic,85.9
Michigan,Bay,Midwest,Hispanic,76.4
Michigan,Berrien,Midwest,Hispanic,84.6
Michigan,Branch,Midwest,Hispanic,77.4
Michigan,Calhoun,Midwest,Hispanic,76.7
Michigan,Clinton,Midwest,Hispanic,79.3
Michigan,Eaton,Midwest,Hispanic,76.7
Michigan,Genesee,Midwest,Hispanic,73.3
Michigan,Grand Traverse,Midwest,Hispanic,91.2
Michigan,Gratiot,Midwest,Hispanic,73.4
Michigan,Ingham,Midwest,Hispanic,73.9
Michigan,Ionia,Midwest,Hispanic,80.4
Michigan,Isabella,Midwest,Hispanic,75.1
Michigan,Jackson,Midwest,Hispanic,81.5
Michigan,Kalamazoo,Midwest,Hispanic,79.6
Michigan,Kent,Midwest,Hispanic,80.1
Michigan,Lapeer,Midwest,Hispanic,74.2
Michigan,Lenawee,Midwest,Hispanic,74.7
Michigan,Livingston,Midwest,Hispanic,80.3
Michigan,Macomb,Midwest,Hispanic,82.3
Michigan,Midland,Midwest,Hispanic,79.6
Michigan,Monroe,Midwest,Hispanic,78.2
Michigan,Montcalm,Midwest,Hispanic,76.4
Michigan,Muskegon,Midwest,Hispanic,75.5
Michigan,Newaygo,Midwest,Hispanic,80.8
Michigan,Oakland,Midwest,Hispanic,80.4
Michigan,Oceana,Midwest,Hispanic,74.8
Michigan,Ottawa,Midwest,Hispanic,79.1
Michigan,Saginaw,Midwest,Hispanic,72.3
Michigan,St. Clair,Midwest,Hispanic,78.2
Michigan,St. Joseph,Midwest,Hispanic,79.7
Michigan,Sanilac,Midwest,Hispanic,73.6
Michigan,Shiawassee,Midwest,Hispanic,78.8
Michigan,Tuscola,Midwest,Hispanic,81.8
Michigan,Van Buren,Midwest,Hispanic,78.2
Michigan,Washtenaw,Midwest,Hispanic,84.2
Michigan,Wayne,Midwest,Hispanic,76.0
Minnesota,Anoka,Midwest,Hispanic,86.4
Minnesota,Blue Earth,Midwest,Hispanic,93.4
Minnesota,Carver,Midwest,Hispanic,90.0
Minnesota,Clay,Midwest,Hispanic,71.3
Minnesota,Dakota,Midwest,Hispanic,84.0
Minnesota,Freeborn,Midwest,Hispanic,76.6
Minnesota,Goodhue,Midwest,Hispanic,86.0
Minnesota,Hennepin,Midwest,Hispanic,82.5
Minnesota,Kandiyohi,Midwest,Hispanic,82.1
Minnesota,Le Sueur,Midwest,Hispanic,84.7
Minnesota,Lyon,Midwest,Hispanic,92.1
Minnesota,McLeod,Midwest,Hispanic,77.8
Minnesota,Mower,Midwest,Hispanic,84.3
Minnesota,Nicollet,Midwest,Hispanic,89.1
Minnesota,Olmsted,Midwest,Hispanic,85.1
Minnesota,Otter Tail,Midwest,Hispanic,88.7
Minnesota,Polk,Midwest,Hispanic,79.5
Minnesota,Ramsey,Midwest,Hispanic,79.8
Minnesota,Rice,Midwest,Hispanic,99.9
Minnesota,St. Louis,Midwest,Hispanic,98.0
Minnesota,Scott,Midwest,Hispanic,84.3
Minnesota,Sherburne,Midwest,Hispanic,85.7
Minnesota,Stearns,Midwest,Hispanic,86.7
Minnesota,Steele,Midwest,Hispanic,84.0
Minnesota,Washington,Midwest,Hispanic,89.2
Minnesota,Watonwan,Midwest,Hispanic,88.0
Minnesota,Wright,Midwest,Hispanic,94.2
Mississippi,DeSoto,South,Hispanic,81.1
Mississippi,Hancock,South,Hispanic,86.2
Mississippi,Harrison,South,Hispanic,85.0
Mississippi,Hinds,South,Hispanic,74.7
Mississippi,Jackson,South,Hispanic,101.3
Mississippi,Jones,South,Hispanic,102.9
Mississippi,Lamar,South,Hispanic,82.8
Mississippi,Lauderdale,South,Hispanic,88.7
Mississippi,Lee,South,Hispanic,79.9
Mississippi,Madison,South,Hispanic,82.0
Mississippi,Pearl River,South,Hispanic,84.4
Mississippi,Rankin,South,Hispanic,91.4
Mississippi,Scott,South,Hispanic,71.9
Missouri,Barry,Midwest,Hispanic,84.5
Missouri,Boone,Midwest,Hispanic,86.3
Missouri,Buchanan,Midwest,Hispanic,91.3
Missouri,Cass,Midwest,Hispanic,84.2
Missouri,Christian,Midwest,Hispanic,91.7
Missouri,Clay,Midwest,Hispanic,82.4
Missouri,Cole,Midwest,Hispanic,88.6
Missouri,Dunklin,Midwest,Hispanic,93.3
Missouri,Franklin,Midwest,Hispanic,96.6
Missouri,Greene,Midwest,Hispanic,83.0
Missouri,Jackson,Midwest,Hispanic,78.9
Missouri,Jasper,Midwest,Hispanic,92.0
Missouri,Jefferson,Midwest,Hispanic,92.8
Missouri,Johnson,Midwest,Hispanic,82.1
Missouri,McDonald,Midwest,Hispanic,80.1
Missouri,Newton,Midwest,Hispanic,94.7
Missouri,Pettis,Midwest,Hispanic,89.9
Missouri,Platte,Midwest,Hispanic,84.5
Missouri,Pulaski,Midwest,Hispanic,80.9
Missouri,St. Charles,Midwest,Hispanic,87.0
Missouri,St. Louis,Midwest,Hispanic,81.8
Missouri,Saline,Midwest,Hispanic,85.8
Missouri,Taney,Midwest,Hispanic,82.3
Missouri,St. Louis City,Midwest,Hispanic,84.1
Montana,Cascade,West,Hispanic,78.1
Montana,Flathead,West,Hispanic,106.6
Montana,Gallatin,West,Hispanic,94.1
Montana,Lewis and Clark,West,Hispanic,79.4
Montana,Missoula,West,Hispanic,84.3
Montana,Ravalli,West,Hispanic,82.7
Montana,Yellowstone,West,Hispanic,72.1
Nebraska,Adams,Midwest,Hispanic,86.3
Nebraska,Buffalo,Midwest,Hispanic,82.9
Nebraska,Colfax,Midwest,Hispanic,85.2
Nebraska,Dawson,Midwest,Hispanic,79.5
Nebraska,Dodge,Midwest,Hispanic,85.2
Nebraska,Douglas,Midwest,Hispanic,82.8
